delky	1361371
utf	1275617
tex	97216
qfin	1741530
pay	1841156
mnso	1815846
vorb	1843388
bpxxy	1567024
ottr	1466593
ngvt	1653477
psfe	1833835
sho	1295810
dan	26780
usm	821130
urbn	912615
aimc	1374535
ssu	1869858
yelp	1345016
nxe	1698535
ulcc	1670076
apam	1517302
dwac	1849635
rcus	1724521
aaww	1135185
wor	108516
bdc	913142
lpro	1806201
ktb	1760965
evcm	1853145
jteky	1446661
wdfc	105132
gbdc	1476765
ktos	1069258
tigo	912958
lgih	1580670
bvn	1013131
mntv	1739936
epay	1073349
ai	1577526
ftdr	1727263
arvl	1835059
hlio	1024795
opk	944809
sdgr	1490978
calm	16160
btegf	1279495
twst	1581280
atsg	894081
ng	1173420
frog	1800667
ftai	1590364
unfi	1020859
kmt	55242
lfg	1823766
lkncy	1767582
nvro	1444380
negg	1474627
dsey	1831617
cvi	1376139
ozon	1822829
jks	1481513
tbk	1539638
bowl	1840572
wire	850460
mlkn	66382
vrrm	1682745
ibrx	1326110
cd	1807192
mtor	1113256
cvet	1752836
eqx	1756607
simo	1329394
glng	1207179
dnut	1857154
gogl	1029145
bdn	790816
brc	746598
teo	932470
psmt	1041803
pax	1825570
tell	61398
itri	780571
rxt	1810019
hth	1265131
ntct	1078075
erj	1355444
cpk	19745
save	1498710
thrm	903129
nus	1021561
tr	98677
fibk	860413
odp	800240
ttgt	1293282
vnom	1602065
zeta	1851003
yumm	1073748
acva	1637873
cdev	1658566
roic	1407623
cmtg	1666291
play	1525769
pgre	1605607
kind	1846069
rlj	1511337
pipr	1230245
lob	1462120
ionq	1824920
dh	1861795
manu	1549107
tph	1561680
zgn	1877787
cenx	949157
apgt	1353538
cvco	278166
clbk	1723596
amr	1704715
iosp	1054905
ebs	1367644
ster	1645070
cent	887733
plxs	785786
ailih	18654
bbu	1654795
ias	1842718
bstz	1768666
nxrt	1620393
ltghy	1569963
kai	886346
iba	1044896
fbc	1033012
frme	712534
dada	1793862
laur	912766
spxc	88205
prmw	884713
gcp	1644440
lila	1712184
gms	1600438
gbt	1629137
avav	1368622
ue	1611547
enic	1659939
fcel	886128
pagp	1581990
arcb	894405
scl	94049
wfrd	1603923
res	742278
pacb	1299130
ahco	1725255
ffbc	708955
mttr	1819394
rqi	1157842
wsbc	203596
ping	1679826
xhr	1616000
gdv	1260729
thnpy	1792045
ddd	910638
mtx	891014
kar	1395942
drh	1298946
wafd	936528
door	893691
cnne	1704720
olk	1835539
mvst	1760689
verx	1806837
orryy	1641431
kymr	1815442
utg	1263994
ostk	1130713
bmez	1785971
ivt	1307748
ety	1340736
ctos	1709682
vcyt	1384101
hlmn	1822492
zntl	1725160
prk	805676
pdm	1042776
wre	104894
napa	1835256
cbz	944148
cint	1868995
smci	1375365
csiq	1375877
fsly	1517413
fbk	1649749
tds	1051512
or	1627272
dac	1369241
vsto	1616318
gogo	1537054
bur	1714174
onem	1404123
czoo	1859639
nex	1688476
eqrx	1843762
tal	1499620
cmre	1503584
nog	1104485
gtn	43196
swi	1739942
adv	1776661
cnk	1385280
itcb	1276671
cmp	1227654
oscr	1568651
hpk	1792849
evt	1253327
envx	1828318
oi	812074
rdfn	1382821
fss	277509
sats	1415404
cdna	1217234
htgc	1280784
ampl	1866692
fcpt	1650132
banr	946673
jeld	1674335
irwd	1446847
sbgi	912752
sbcf	730708
csgs	1005757
b	9984
edu	1372920
kn	1587523
htlf	920112
md	893949
alhc	1832466
ne	1458891
sasr	824410
cake	887596
mgrc	752714
adx	2230
vmeo	1837686
crsr	1743759
arch	1037676
mygn	899923
sage	1597553
sjw	766829
om	1484612
npo	1164863
cyxt	1794905
slcjy	1523541
olo	1431695
step	1796022
ego	918608
utz	1739566
med	910329
enr	1632790
nvee	1532961
gsbd	1572694
vctr	1570827
hbm	1322422
vrtv	1599489
law	1625641
evri	1318568
uctt	1275014
qrtea	1355096
ari	1467760
himx	1342338
mwa	1350593
prgs	876167
ptxky	1545057
crs	17843
lgnd	886163
idcc	1405495
mmi	1578732
cdlx	1666071
hope	1128361
adpt	1478320
eurn	1604481
shls	1831651
wbx	1866501
scgey	1449267
nvta	1501134
nzf	1137887
blmn	1546417
you	1856314
xpro	1575828
akr	899629
vbtx	1501570
rily	1464790
praa	1185348
epc	1096752
wmk	105418
ceqp	1136352
gnw	1276520
trmk	36146
ako-a	925261
zuo	1423774
www	110471
shmay	1555379
vcsa	1874944
ccs	1576940
bcnay	1445168
rnst	715072
anf	1018840
nuv	812801
arlp	1086600
sah	1043509
rvmd	1628171
mgni	1595974
tse	1519061
flgt	1674930
two	1465740
ese	866706
vld	1825079
hcc	1691303
vlrs	1520504
asz	1839191
tgh	1413159
lkfn	721994
ctre	1590717
rlgy	1398987
tuya	1829118
arqq	1859690
vtkly	913744
jack	807882
dkl	1552797
egbn	1050441
mgpi	835011
ypf	904851
prm	1880319
isee	1410939
ntb	1653242
efsc	1025835
lpsn	1102993
vrts	883237
mfgp	1359711
wgo	107687
lxu	60714
itpof	880224
skt	899715
bcat	1809541
nac	1074952
sbh	1368458
infn	1138639
gcmg	1819796
nmih	1547903
gab	794685
cswi	1624794
valn	1836564
irbt	1159167
vcel	887359
ecpg	1084961
msex	66004
ffie	1805521
lmnd	1691421
bdj	1332283
pfs	1178970
xper	1803696
dea	1622194
hep	1283140
usa	799195
azul	1432364
amcx	1514991
icfi	1362004
kro	1257640
ptve	1527508
bpiry	1437441
bke	885245
vzio	1835591
me	1804591
impjy	1437538
mfa	1055160
cubi	1488813
ths	1320695
evbg	1437352
foe	35214
bgs	1278027
ccxi	1340652
pack	1712463
rvt	804116
frg	1528930
dniyy	1487739
fhtf	1764443
rcii	933036
bpmp	1708301
mtrn	1104657
prta	1559053
ssys	1517396
nwbi	1471265
udmy	1607939
int	789460
clov	1801170
gpor	874499
imkta	50493
clne	1368265
mir	1809987
cyrx	1124524
crto	1576427
alg	897077
exai	1865408
cco	1334978
tbbk	1295401
forg	1543916
cmpr	1262976
rely	1782170
cash	907471
vtscy	1880866
mdgl	1157601
esrt	1541401
ssp	832428
eat	703351
stc	94344
atgsy	1437541
aosl	1387467
supn	1356576
dfh	1825088
tdcx	1803112
hmn	850141
alex	1545654
usac	1522727
lc	1409970
amph	1297184
air	1750
amk	1591587
dcbo	1829959
tgi	1021162
avdx	1858257
gbx	923120
swim	1833197
krys	1711279
arco	1508478
tgsgy	1437731
nwn	1733998
ande	821026
pty	1190935
fro	913290
tslx	1508655
lev	1834974
nabl	1834488
kahc	1843212
lnn	836157
pdi	1510599
clm	814083
pi	1114995
ccyc	1681769
gden	1071255
cvii	1828248
stra	1013934
xncr	1326732
domo	1505952
ptra	1820630
poly	914025
esta	1688757
bgcp	1094831
wabc	311094
baly	1747079
stem	1758766
star	1095651
jps	1176433
prg	1808834
pmt	1464423
bigc	1626450
adldy	1641427
aagh	1098009
arry	1820721
comm	1517228
semr	1831840
etv	1322436
modv	1220754
xmtr	1657573
agio	1439222
vgr	59440
cldx	744218
auph	1600620
mcri	907242
lmdx	1685428
extr	1078271
hni	48287
gnl	1526113
ns	1110805
plmr	1761312
myrg	700923
tree	1434621
iag	1203464
gpre	1309402
wish	1822250
crlbf	1832928
taro	906338
bamr	1837429
ty	99614
mntk	1826600
bbln	1866390
btt	1528437
nbtb	790359
avid	896841
avns	1606498
kfrc	930420
zh	1835724
mei	65270
arhs	1875444
cyh	1108109
mcg	1846510
ecvt	1708035
payo	1845815
noah	1499543
hees	1339605
pjt	1626115
xpel	1767258
kc	1795589
exfy	1476840
sava	1069530
vre	924901
gdot	1386278
codi	1345126
tvtx	1438533
hlly	1822928
bbio	1743881
oxm	75288
gsm	1639877
nstg	1401708
dm	1754820
etg	1270523
xene	1582313
pdo	1798618
wow	1701051
morf	1679363
ptnr	1096691
patk	76605
hyzn	1716583
forty	1045986
usna	896264
ttmi	1116942
mag	1230992
plus	1022408
fbnc	811589
user	1557127
mrtn	799167
prlb	1443669
lrn	1157408
cffn	1490906
vvnt	1713952
mnro	876427
slvm	1856485
ladr	1577670
osis	1039065
til	1789769
sana	1770121
meg	1643615
neo	1077183
rock	912562
cdxs	1200375
snex	913760
phr	1412408
dk	1694426
oii	73756
cioxy	1483379
sldp	1844862
ahl-pc	1267395
uis	746838
ltc	887905
sand	1434614
prct	1588978
cls	1030894
tvty	704415
svc	945394
pro	1392972
gel	1022321
cohu	21535
ges	912463
imab	1778016
tnc	97134
rdwr	1094366
slgc	1837412
inbt	1657803
rxdx	1718852
tgtx	1001316
kalu	811596
ten	1024725
gva	861459
crnc	1768267
mlnk	1834494
atge	730464
evtl	1867102
eght	1023731
ilpt	1717307
sncy	1743907
sndl	1766600
fcf	712537
axsm	1579428
cron	1656472
ecol	1783400
plya	1692412
bxmx	1298699
bst	1616678
veco	103145
hska	1038133
buse	314489
asix	1673985
clb	1000229
get	1867325
schn	912603
ctkb	1831915
bhlb	1108134
pl	1836833
aac	1829432
pra	1127703
bv	1734713
dsl	1566388
bif	102426
gol	1291733
skyw	793733
rvnc	1479290
csr	798359
spns	885740
flng	1772253
tptx	1595893
sa	1231346
crncy	909531
gsg	1332174
argo	1091748
silk	1397702
uuuu	1385849
blnd	1855747
camt	1109138
goev	1750153
inta	1565687
cosg	1706509
aroc	1389050
uan	1425292
eb	1475115
sybt	835324
cnxn	1050377
enva	1529864
amrs	1365916
ffwm	1413837
schl	866729
rgnx	1590877
pubm	1422930
px	1841968
pump	1680247
enta	1177648
allo	1737287
hcat	1636422
dcom	846617
shyf	743238
giii	821002
momo	1610601
adus	1468328
sfl	1289877
sklz	1801661
lpi	1528129
cbd	1038572
afya	1771007
nymt	1273685
nxgn	708818
uvv	102037
loma	1711375
trs	842633
jbi	1839839
edit	1650664
hcsg	731012
rpay	1720592
sovo	1856608
nfj	1260563
ofg	1030469
road	1718227
mho	799292
gpro	1500435
elf	1600033
cdmo	704562
inva	1080014
ryi	1481582
dlx	27996
sgml	1848309
cwh	1669779
opad	1825024
epac	6955
tgls	1534675
dvax	1029142
evv	1222922
saft	1172052
yduqy	1519821
ncbs	1174850
sbsi	705432
sumo	1643269
din	49754
ocsl	1414932
myov	1679082
prim	1361538
nmfc	1496099
licy	1828811
amrn	897448
scs	1050825
nbr	1163739
ldi	1831631
mlab	724004
apr	1735803
radi	1810739
bkd	1332349
fpf	1567569
alx	3499
alkt	1529274
imos	1123134
vtex	1793663
slca	1524741
hrt	1859285
mbuu	1590976
silv	1659520
gty	1052752
atri	701288
dnn	1063259
pcvx	1649094
bcyc	1761612
agro	1499505
frey	1844224
vadp	1700849
talo	1724965
oflx	1317945
wrld	108385
sbfm	1402328
cnob	712771
ero	1853860
kros	1664710
biogy	1572957
hyt	1222401
cmco	1005229
brfh	1487197
trmr	1849396
kref	1631596
imcr	1671927
api	1802883
bchpy	1887388
stsff	1585389
brkl	1049782
nbhc	1475841
sxi	310354
banc	1169770
apog	6845
tbla	1840502
jwsm	1831359
land	1495240
ceix	1710366
nmz	1266585
tcbk	356171
rgr	95029
fna	1531978
acel	1698991
gic	945114
snbr	827187
reta	1358762
opi	1456772
ngm	1426332
bbn	1493683
wkme	1847584
sii	1512920
bhg	1671284
gdev	1848739
astl	1860805
mtls	1091223
drq	1042893
rnp	1224450
chef	1517175
nvts	1821769
pam	1469395
lyel	1806952
kamn	54381
ocfc	1004702
huya	1728190
spnt	1576018
usph	885978
rdnt	790526
fdp	1047340
ngd	800166
ssdt	1673504
cano	1800682
rxrx	1601830
bfs	907254
brsp	1717547
qqqx	1608741
rwt	930236
cxw	1070985
big	768835
sfix	1576942
nlst	1282631
sptn	877422
lzb	57131
umh	752642
alec	1653087
dnow	1599617
accd	1481646
azz	8947
fhai	1309251
fubo	1484769
verv	1840574
cccc	1662579
dole	1857475
uec	1334933
nexa	1713930
ccsi	1866633
sli	1537137
hipo	1828105
btrs	1774155
stba	719220
orla	1680056
achr	1824502
chco	726854
aledy	1508668
srce	34782
veon	1468091
finv	1691445
arko	1823794
arce	1740594
mnrl	1745797
ptgx	1377121
agm	845877
gff	50725
mytay	1047564
cutr	1162461
aspn	1145986
amtb	1734342
clbt	1854587
fgen	921299
rpt	842183
cts	26058
itos	1808865
brmk	1784797
tmp	1005817
pgti	1354327
shen	354963
amps	1828723
pta	1793882
eras	1761918
eoss	1651958
stng	1483934
erii	1421517
pll	1728205
lwlg	1325964
mcb	1476034
ebix	814549
taqr	1656053
cstl	1447362
pfc	946647
par	708821
rc	1527590
htld	799233
snpo	1856430
blnk	1429764
ggpi	1847127
cde	215466
vivo	794172
eig	1379041
nuvb	1811063
kyn	1293613
btz	1379384
smrt	1837014
esgc	1532981
aten	1580808
aiv	922864
mrus	1651311
imax	921582
dfin	1669811
sdc	1775625
myte	1831907
pfbc	1492165
tsc	1380846
scwx	1468666
evop	1704596
nhc	1047335
kura	1422143
avya	1418100
plab	810136
fsm	1341335
bsig	1748824
etw	1322435
krp	1657788
adct	1771910
atec	1350653
lilm	1855756
cet	18748
bma	1347426
fhld	1386044
cchwf	1776738
acrs	1557746
kids	1425450
amwl	1393584
shcr	1816233
hims	1773751
cndt	1677703
inn	1497645
astr	1814329
eos	1308335
forr	1023313
trssf	1778129
ewcz	1856236
pdfs	1120914
dbi	1319947
atex	1304492
pct	1830033
rfp	1393066
prpb	1812667
wetg	1784970
ichr	1652535
rckt	1281895
ttcf	1741231
imgn	855654
grbk	1373670
qtrx	1503274
hesm	1789832
igr	1268884
tbi	768899
hera	1842912
nktr	906709
clmt	1340122
vnet	1508475
vtol	1525221
can	1780652
nmm	1415921
chct	1631569
cpuh	1828608
gmre	1533615
kbsr	1482430
ipi	1421461
rskd	1851112
tclry	1080259
indi	1841925
gsl	1430725
cars	1683606
chy	1222719
nrk	1195739
matw	63296
smwb	1842731
posh	1825480
holi	1357450
tmci	1630627
gco	18498
efc	1411342
peri	1338940
agys	78749
gam	40417
bnr	1792267
obnk	1516912
crhc	1818212
tmst	1598428
gof	1380936
ra	1655099
thry	1556739
twou	1459417
bcsf	1655050
dao	1781753
hmst	1518715
rovr	1826018
hlgn	1840292
by	1702750
hut	1731805
aod	1379400
apsg	1820872
aste	792987
nrc	70487
lmat	1158895
nndm	1643303
orgo	1661181
hurn	1289848
bfly	1804176
sph	1005210
nfgc	1840616
celu	1752828
tgs	931427
fxlv	1788717
avpt	1777921
pmvp	1699382
krny	1617242
ha	1172222
bkuh	1440153
faro	917491
cers	1020214
bcx	1506289
sndx	1395937
aeva	1789029
oec	1609804
avxl	1314052
hzo	1057060
clfd	796505
chrs	1512762
hlth	1628945
max	1818383
bcor	1068875
slp	1023459
hlit	851310
mqy	890196
jmia	1756708
gevo	1392380
smp	93389
gnk	1326200
mgi	1273931
pbi	78814
orgn	1802457
tup	1008654
amsf	1018979
grc	42682
hwkn	46250
bbai	1836981
modn	1118417
yext	1614178
hsc	45876
mrc	1439095
aus	1838207
wlkp	1604665
osw	1758488
zumz	1318008
ceva	1173489
igms	1496323
mnkd	899460
awf	906013
hqh	805267
pds	1013605
caap	1717393
jbss	880117
gldd	1372020
gb	1799983
zuus	1687926
blfs	834365
sasdy	1451167
wash	737468
proc	1863362
wttr	1693256
geni	1834489
chi	1171471
plym	1515816
amrk	1591588
gsky	1712923
dmlp	1172358
axl	1062231
mor	1340243
ghrs	1855129
xent	1271214
cresy	1034957
merc	1333274
azre	1633438
abtx	1642081
adtn	926282
ddl	1854545
bird	1653909
seer	1726445
glp	1323468
cii	1278895
gdyn	1743725
kzr	1645666
cifr	1819989
crnx	1658247
dht	1331284
arqt	1787306
thq	1604522
revg	1687221
fnma	310522
rbcaa	921557
idt	1005731
trtx	1630472
swm	1000623
nvgs	1581804
brbr	1772016
twi	899751
tigr	1756699
mov	72573
sgmo	1001233
ahh	1569187
jrvr	1620459
bhe	863436
karo	1828102
flws	1084869
dsgn	1807120
mvis	65770
avo	1802974
pebo	318300
hfwa	1046025
vrex	1681622
inbx	1739614
denn	852772
ac	1642122
gprk	1464591
scsc	918965
ntst	1798100
bmdpf	1002788
qcrh	906465
csii	1180145
wulf	1083301
brog	1774983
splp	1452857
mgic	876779
ntus	878526
htd	1260041
lung	1127537
cook	1857853
scvl	895447
egle	1322439
dcgo	1822359
acb	1683541
evgo	1821159
mtl	1302362
enfn	1868912
kdny	1435049
ruprf	1010000
kelya	55135
amwd	794619
sens	1616543
csv	1016281
pbfx	1582568
tdw	98222
mbi	814585
lbai	846901
ptlo	1871509
clar	913277
jpc	1216583
for	1406587
hive	1720424
fulc	1680581
ffc	1174164
seat	1856031
trvg	1683825
rna	1599901
audc	1086434
crf	33934
band	1514416
hbnc	706129
atra	1604464
atai	1840904
tdup	1484778
iesc	1048268
oxlc	1495222
innv	1834376
iren	1878848
stok	1623526
insw	1679049
ainv	1278752
cdre	1860543
atlc	1464343
rere	1838957
stgw	876883
desp	1703141
ccf	830524
hfro	1710680
skil	1774675
strc	1826681
cion	1534254
pntm	1830392
lgv	1832300
apgb	1838337
ango	1275187
ayrwf	1847462
wetf	880631
capl	1538849
bry	1705873
sbr	710752
onl	1873923
wina	908315
nrds	1625278
myi	883412
jout	788329
cprx	1369568
ccrn	1141103
mbin	1629019
good	1234006
cfb	1458412
prdo	1046568
mx	1325702
qure	1590560
fax	790500
bvs	1665988
uvsp	102212
cnta	1847903
hsii	1066605
tcpc	1370755
jqc	1227476
vhi	59255
uht	798783
ubp	1029800
adth	1838672
imxi	1683695
gsbc	854560
eim	1176984
drd	1023512
tile	715787
alpc	1616736
strl	874238
pahc	1069899
plow	1287213
oust	1816581
utl	755001
exk	1277866
nptn	1227025
cpf	701347
ino	1055726
up	1819516
acco	712034
cal	14707
cgnt	1824814
hyln	1759631
hafc	1109242
fwrg	1789940
niu	1744781
cio	1593222
fviv	1828183
lasr	1124796
cgbd	1544206
mkfg	1816613
vist	1762506
nwli	1635984
bitf	1812477
dly	1788399
lidr	1818644
airs	1870940
bto	925683
absi	1672688
paya	1819881
cbtx	1473844
nssc	69633
vrs	1421182
lgo	1400438
nesr	1698514
ruth	1324272
repl	1737953
wnc	879526
phk	1219360
prch	1784535
smfr	1818331
pdt	855886
plce	1041859
doma	1722438
gwh	1819438
wkhs	1425287
prtc	1782999
mye	69488
ufcs	101199
tcx	909494
arr	1428205
hone	1769617
arlo	1736946
next	1612720
doyu	1762417
alp-pq	3153
ndmo	1793129
indt	1037390
cown	1466538
vinp	1826286
bxc	1301787
lind	1512499
ptsi	798287
ske	1713748
srne	850261
swbi	1092796
arct	1768224
crgy	1866175
slrc	1418076
abml	1576873
hhr	1721181
nie	1383441
parr	821483
ingn	1294133
rocc	77159
dhc	1075415
ctbi	350852
mxct	1287098
real	1573221
acet	1720580
flnc	1868941
base	1845022
curv	1792781
alxo	1810182
aio	1778114
fmcb	1085913
vivk	1450704
iiin	764401
vvi	884219
ww	105319
hyfm	1695295
pcok	1452936
heps	1850235
dgii	854775
geo	923796
eoi	1300391
bark	1819574
nx	1423221
dice	1645569
vmo	884152
eh	1759783
sp	1059262
eocw	1843862
avan	1819608
svfa	1828478
nfbk	1493225
acre	1529377
bgry	1824734
mhd	1034665
hlx	866829
sxc	1514705
btwn	1815086
hiii	1823034
brg	1442626
pnt	1811764
bw	1630805
ntgr	1122904
bbar	913059
bwmx	1788257
cac	750686
oprx	1448431
sibn	1459839
fbms	947559
ctv	1835378
imgo	1623715
hcci	1403431
avah	1832332
hci	1400810
amswa	713425
ivr	1437071
vray	1597313
wiw	1267902
qsi	1816431
hngr	722723
fmbh	700565
agen	1098972
tbph	1583107
opra	1737450
boe	1320375
nn	1865631
asle	1754170
clvly	1290877
tmdx	1756262
rlmd	1553643
rbac	1815184
ocgn	1372299
lmaca	1831992
ffic	923139
goac	1816176
pml	1170299
vygg	1822877
htbk	1053352
llnw	1391127
mmx	1773250
aan	1821393
coll	1267565
cmax	1813914
lbc	1475348
osbc	357173
fnko	1704711
scoa	1828985
lgac	1836337
msda	1846996
slam	1838162
este	10254
rada	761238
etd	896156
ta	1378453
anab	1370053
brds	1861449
ciso	1777319
atrs	1016169
hckt	1057379
knsa	1730430
aawh	1756390
bhk	1160864
petq	1668673
fpac	1829426
huma	1818382
fc	886206
vtyx	1851194
lqdt	1235468
goss	1728117
veri	1615165
lgsxy	1447221
tshmy	1503526
body	1826889
mirm	1759425
bzun	1625414
mcrb	1609809
ipsc	1850119
cldt	1476045
yala	1794350
dske	1642453
gci	1579684
swir	1111863
bbdc	1379785
blu	1259942
pgc	1050743
sboey	1578955
trmd	1655891
ccvi	1828250
rapt	1673772
cnsl	1304421
blbd	1589526
ride	1759546
gsev	1828096
bzfd	1828972
wpcb	1836074
safly	1538028
lnd	1499849
np	1296435
titn	1409171
boxd	1828672
mitk	807863
vslax	853180
snce	1819113
quot	1115128
nrix	1549595
wsr	1175535
imvt	1764013
sght	1531177
cvgw	1133470
sgh	1616533
svm	1340677
ontf	1110611
tls	320121
moln	1745114
iea	1652362
kvsc	1846068
nrgx	1756908
maxn	1796898
ltch	1826000
olp	712770
bjri	1013488
msbi	1466026
ldp	1548717
vnda	1347178
vxrt	72444
cara	1346830
cbl	910612
uslm	82020
pfn	1296250
ofix	884624
hbia	732417
metc	1687187
hzon	1821788
egrx	827871
crai	1053706
hstm	1095565
irs	933267
nwbo	1072379
untc	798949
valu	717720
ccd	1602584
vvr	1059386
sva	1084201
fthy	1810523
mass	1555279
pcn	1160990
ghld	1821160
fpi	1591670
emd	1227862
rsvr	1824403
nid	1557915
cmbm	1738177
qnst	1117297
nuvl	1861560
iim	885601
bvh	315858
agx	100591
eols	1570562
mgtx	1735438
aura	1501796
locl	1840780
dco	30305
pear	1835567
etj	1395325
amrx	1723128
hibb	1017480
zeal	1674988
avd	5981
nkx	1195738
le	799288
npacy	1450276
tgb	878518
fsp	1031316
trst	357301
ob	1454938
pbt	319654
tngx	1819133
cfiv	1825249
alcc	1849056
atni	879585
sohu	1734107
blx	890541
dnmr	1779020
mcbs	1747068
grwg	1604868
ree	1843588
ggn	1313510
fbrt	1562528
fhtx	1822462
albo	1322505
vgm	880892
gpmt	1703644
ccb	1437958
iiiv	1728688
btai	1720893
tpb	1290677
fcuv	1590418
chs	897429
bit	1562818
apph	1807707
newt	1587987
fsnb	1840225
rway	1653384
pets	1040130
grpn	1490281
xpof	1802156
aka	1865107
mit	1826058
msc	1713334
lca	1844642
srdx	924717
phvs	1830487
boom	34067
edn	1395213
vkq	877463
plby	1803914
orc	1518621
avir	1593899
acqr	1837393
dhil	909108
dtc	1870600
sd	1349436
pzn	1399249
ocft	1780531
diax	1608742
notv	720154
gbl	1060349
hy	1173514
rick	935419
kop	1315257
doug	1878897
bgy	1393299
hrtx	818033
insd	1697587
dba	1383082
vwe	1834045
bhil	1830210
dx	826675
ccap	1633336
blde	1779128
janx	1817713
yorw	108985
wdh	1823986
ml	1807846
ddi	1799567
ble	1176194
fmnb	709337
dawn	1845337
trns	99302
rmgc	1838108
catc	711772
rptx	1808158
glue	1826457
myps	1823878
vsec	102752
endp	1593034
ospn	1044777
glt	41719
crge	1277250
nxdt	1356115
bbsi	902791
iqi	885125
vln	1863006
stkl	351834
cyrn	1084577
irmd	1325618
kpti	1503802
gte	1273441
rex	744187
cepu	1717161
mbwm	1042729
bmrc	1403475
ulh	1308208
agcb	1830232
crmt	799850
bgb	1546429
myd	879361
rad	84129
thff	714562
knte	1797768
cir	1091883
wti	1288403
asts	1780312
root	1788882
meso	1345099
crbu	1619856
rtlr	1748773
dpg	1515671
cpac	1221029
lpg	1596993
amal	1823608
opy	791963
bme	1314966
jfr	1276533
revh	1841389
dbd	28823
thw	1635977
thr	1489096
sb	1434754
mcs	62234
tspq	1838219
sri	1043337
gtpb	1842046
knop	1564180
poww	1015383
th	1712189
rbot	1812173
rmni	1635282
vaqc	1842386
mtw	61986
hps	1215913
rgp	1084765
conn	1223389
bfc	1746109
cswc	17313
legh	1436208
sln	1479615
eqbk	1227500
krus	1772177
upld	1505155
mdxg	1376339
mgnx	1125345
awp	1390195
chuy	1524931
ogi	1620737
srg	1628063
hbt	775215
npk	80172
evc	1109116
rmbl	1596961
tpic	1455684
nbb	1478888
kodk	31235
ghg	1724755
ymab	1722964
frph	844059
sify	1094324
tpvg	1580345
fosl	883569
tpc	77543
trin	1786108
phar	1828316
curo	1711291
vtnr	890447
biox	1769484
bfk	1137393
nxj	1087786
cmps	1816590
prpc	1821329
nlcp	1854964
rmax	1581091
gain	1321741
lx	1708259
dcph	1654151
vlta	1819584
clsk	827876
mmat	1431959
ghy	1554697
avk	1219120
sbow	351817
chw	1396277
muc	1051004
afmd	1608390
rigl	1034842
soph	1840706
spwh	1132105
jynt	1612630
nrp	1171486
akro	1744659
ytpg	1840859
pv	1818787
hayn	858655
groy	1834026
cass	708781
siga	1010086
arow	717538
stk	1471420
maps	1779474
dgnu	1827076
fdmt	1650648
dxpe	1020710
vitl	1579733
alvr	1754068
pflt	1504619
vcv	895531
naut	1808805
pnnt	1383414
vaxx	1851657
mofg	1412665
ellky	1437194
rmr	1644378
rkly	1852117
renn	1509223
ifn	917100
anzu	1840877
pntg	1766400
mvf	835948
bzh	915840
fmcc	1026214
bli	1689657
hvt	216085
idex	837852
fsbc	1275168
vldr	1745317
xos	1819493
ke	1606757
tbcp	1815753
lwel	1567098
mmd	1518557
traq	1841230
ulnv	1605810
slqt	1794783
imtx	1809196
joan	1834585
ctaq	1823634
gim	828803
eqd	1818221
bfst	1624322
inre	1528985
srra	1290149
blw	1233681
gotu	1768259
finm	1823855
plnhf	1813452
amyt	1783010
alto	778164
hhla	1824185
peo	216851
invz	1835654
vff	1584549
ohpa	1836129
agac	1833909
joff	1824149
atha	1620463
ecom	1169652
cpsi	1169445
mvbf	1277902
bui	1528988
gilt	897322
newp	1369085
calt	1795579
osur	1116463
spfi	1163668
icpt	1270073
ephy	1827248
fmac	1822219
mmu	886043
brdg	1854401
pdot	1841845
fdus	1513363
coco	1482981
cgem	1789972
htbi	1538263
fisi	862831
prax	1689548
tcva	1845580
nqp	870780
toi	1799191
ebf	33002
mnmd	1813814
mcft	1638290
mui	1232860
vgii	1841761
dbo	1383058
hpi	1176199
repx	1001614
impx	1820191
jpi	1547994
onew	1772921
ibcp	39311
fcbc	859070
ufpt	914156
alrs	903419
pacx	1829797
wsbf	1569994
dfp	1559991
eto	1281926
fmtx	1538927
mod	67347
scwo	933972
fcax	1823733
dsx	1318885
cool	1829953
aerg	879911
mbac	1839175
nstb	1834518
nstc	1835817
tlga	1827871
ctlp	896429
rdw	1819810
vera	1831828
tnya	1858848
nstd	1835814
cyd	932695
trc	96869
aaqc	1838883
prvb	1695357
rbbn	1708055
arbk	1841675
dyn	1818794
rsi	1793659
ctic	891293
omic	1850906
clw	1441236
leu	1065059
srrk	1727196
rm	1519401
uxin	1729173
anip	1023024
tti	844965
hnst	1530979
bwb	1341317
igd	1285890
stxb	1499453
thrx	1745020
lxfr	1096056
gtx	1735707
fmao	792966
prty	1592058
nyxh	1857190
flic	740663
ead	1210123
dsu	1051003
ebtc	1018399
mua	901243
cnvy	1787640
vsta	1792829
rbb	1499422
co	1467808
myn	882150
grin	1725293
rmt	912147
isd	1534880
twnt	1835512
cem	1488775
sbnc	703904
cstr	1676479
acam	1846125
tetc	1840920
ewtx	1710072
naac	1830063
owlt	1816708
atto	1606457
itrn	1337117
care	1829576
etb	1308927
ruby	1709401
aeri	1337553
tyra	1863127
nnox	1795251
enjy	1830180
wtba	1166928
ezrg	1543066
evn	1074540
ccne	736772
borr	1715497
bbig	1717556
rev	887921
lhc	1824153
ever	1640428
ll	1396033
iva	1756594
gut	1080720
ztr	836412
tdf	919893
mfl	1045126
fra	1259708
bh	1726173
vki	908993
clsn	749647
otlk	1649989
ncv	1214935
amot	46129
artna	863110
idya	1676725
